vehicle_id,year,make,model,state,asking_price,mileage,experiment_group,acquired,style_id
2564652,2015,Porsche,Macan,TN,39900,74925,A,no,794515
2598540,2015,Porsche,Macan,CA,45492,24367,B,no,793063
2707474,2015,Porsche,Macan,OH,41998,38000,B,no,798781
2107217,2015,Porsche,Macan,FL,42998,30000,A,yes,796681
2042414,2015,Porsche,Macan,GA,46949,34079,A,yes,795973
2229868,2015,Porsche,Macan,CA,46998,15000,A,yes,794515
2271307,2015,Porsche,Macan,AZ,42998,31000,B,yes,798781
2145018,2015,Porsche,Macan,CA,44988,56446,B,yes,798781
2610549,2015,Porsche,Macan,IL,45403,22993,B,yes,794440
2810946,2015,Porsche,Macan,FL,46990,30348,B,no,794515
2618962,2015,Porsche,Macan,PA,45900,44596,B,no,795973
2489982,2015,Porsche,Macan,OK,43998,46000,B,no,794515
2422971,2015,Porsche,Macan,IL,44000,46228,B,yes,794440
2725568,2015,Porsche,Macan,CA,41995,49108,B,no,793063
2795260,2015,Porsche,Macan,OH,44900,27653,A,no,793063
2755794,2015,Porsche,Macan,IL,38972,56746,A,no,796681
2219661,2015,Porsche,Macan,IL,45981,19765,B,no,794440
2745650,2015,Porsche,Macan,TX,44879,30894,A,yes,798781
2049546,2015,Porsche,Macan,MA,45900,40075,B,no,794515
2472245,2015,Porsche,Macan,CA,41998,49000,A,no,796681
2356266,2015,Porsche,Macan,NV,44998,38000,A,no,793063
2221394,2015,Porsche,Macan,CA,39998,58000,A,yes,794440
2036549,2015,Porsche,Macan,IL,45000,29084,B,yes,796681
2313621,2015,Porsche,Macan,CA,46881,38593,B,no,794440
2526300,2015,Porsche,Macan,MI,42998,26000,A,yes,793063
2579977,2015,Porsche,Macan,TX,46998,35000,B,yes,794440
2366519,2015,Porsche,Macan,MA,41800,51665,A,yes,793063
2076996,2015,Porsche,Macan,SC,39899,33053,A,yes,796681
2524417,2015,Porsche,Macan,FL,43995,46914,A,no,794440
2666407,2015,Porsche,Macan,WA,45995,32730,A,yes,796681
2988061,2015,Porsche,Macan,NY,42991,30519,B,no,793063
2444165,2015,Porsche,Macan,NJ,42900,51783,A,no,798781
2301219,2015,Porsche,Macan,IL,46990,38152,B,yes,794440
2121180,2015,Porsche,Macan,IL,43500,45024,A,yes,793063
2590362,2015,Porsche,Macan,VA,42998,47000,A,yes,798781
2107996,2015,Porsche,Macan,CA,52984,30213,B,no,793063
2686352,2015,Porsche,Macan,GA,62950,28069,B,yes,794440
2970327,2015,Porsche,Macan,FL,54985,43381,A,no,794515
2288047,2015,Porsche,Macan,NY,60990,21000,B,yes,798781
2685445,2015,Porsche,Macan,AL,59894,28778,B,yes,796681
2260056,2015,Porsche,Macan,FL,59900,23105,B,yes,796681
2442851,2015,Porsche,Macan,FL,59980,17504,A,yes,794440
2117991,2015,Porsche,Macan,GA,57777,22749,B,no,795973
2085374,2015,Porsche,Macan,CA,59898,36488,A,yes,795973
2655215,2015,Porsche,Macan,OH,59894,28633,B,yes,794515
2919562,2015,Porsche,Macan,IL,58000,58396,B,yes,798781
2704297,2015,Porsche,Macan,CT,61590,20670,B,no,796681
2428643,2015,Porsche,Macan,TX,60000,29930,B,no,794515
2148485,2015,Porsche,Macan,IL,55000,39421,A,yes,794515
2793329,2015,Porsche,Macan,CT,56900,38269,A,no,798781
2451142,2015,Porsche,Macan,FL,55998,42000,B,yes,794515
2266572,2015,Porsche,Macan,OH,58995,36642,B,no,798781
2880224,2015,Porsche,Macan,MA,68750,21345,A,no,796681
2103439,2015,Porsche,Macan,SC,55456,20474,A,no,793063
2994046,2015,Porsche,Macan,MI,60500,26866,B,no,793063
2826916,2015,Porsche,Macan,GA,56999,29706,A,no,795973
2130171,2015,Porsche,Macan,CA,53996,55002,A,no,794515
2385813,2015,Porsche,Macan,GA,62950,23323,A,yes,796681
2381293,2015,Porsche,Macan,MO,59963,12003,A,yes,794515
2622336,2015,Porsche,Macan,AL,59981,28767,A,no,794515
2779633,2015,Porsche,Macan,GA,54496,55098,A,yes,794515
2581871,2015,Porsche,Macan,GA,59998,17000,A,no,793063
2373703,2014,Porsche,911,FL,124808,21893,A,no,797456
2215232,2014,Porsche,911,CT,105000,37890,A,yes,792631
2068089,2014,Porsche,911,CA,99900,18992,A,yes,790945
2917597,2015,Porsche,Boxster,FL,57494,4110,B,no,795966
2864880,2015,Porsche,Boxster,GA,56899,18519,A,no,795966
2321722,2015,Porsche,Boxster,IL,50000,34576,A,no,798688
2912095,2015,Porsche,Boxster,OH,58995,7655,B,yes,792221
2932248,2015,Porsche,Boxster,CA,56991,19985,A,yes,797364
2409609,2015,Porsche,Boxster,IA,58992,2832,B,no,798688
2064667,2015,Porsche,Boxster,NJ,52986,15450,A,yes,792221
2118305,2015,Porsche,Boxster,WA,59996,2571,B,no,795966
2831655,2015,Porsche,Boxster,FL,63299,16549,A,yes,795966
2307475,2015,Porsche,Boxster,CA,49491,36004,A,yes,795966
2506125,2015,Porsche,Boxster,CA,52995,17805,B,yes,790045
2392933,2015,Porsche,Boxster,AZ,49900,26071,B,no,795966
2825862,2015,Porsche,Boxster,MA,53800,14779,A,yes,798688
2359769,2015,Porsche,Boxster,MA,53400,24692,B,yes,792492
2961065,2015,Porsche,Boxster,NY,58995,22521,B,no,795966
2997979,2015,Porsche,Boxster,IL,54000,17038,B,no,797364
2596628,2015,Porsche,Boxster,CA,56495,12890,B,yes,792492
2388502,2015,Porsche,Boxster,CT,45500,27919,B,yes,798688
2793453,2015,Porsche,Boxster,OK,44000,21101,A,no,798688
2146158,2015,Porsche,Boxster,WA,46990,20512,B,yes,798688
2023892,2015,Porsche,Boxster,WA,44990,19203,B,no,797364
2901998,2015,Porsche,Boxster,FL,44995,25129,A,yes,792221
2538432,2015,Porsche,Boxster,CA,45881,10435,A,yes,790045
2844832,2015,Porsche,Boxster,OH,45882,5693,A,no,795966
2431979,2015,Porsche,Boxster,VA,41998,18000,A,no,790045
2797385,2015,Porsche,Boxster,SC,46000,10123,B,yes,798688
2306897,2015,Porsche,Boxster,MA,43489,18962,B,yes,790045
2335074,2015,Porsche,Boxster,CA,40898,28070,A,no,797364
2018962,2015,Porsche,Boxster,OH,45991,10612,B,yes,792492
2591451,2015,Porsche,Boxster,CT,45500,13636,A,yes,792221
2996741,2015,Porsche,Boxster,NJ,41900,16564,A,no,792221
2391021,2015,Porsche,Boxster,OH,46995,15471,B,yes,792221
2590276,2015,Porsche,Boxster,GA,49899,7677,A,yes,792221
2531817,2015,Porsche,Boxster,CA,42998,8000,B,yes,790045
2416784,2015,Porsche,Boxster,CT,42999,29205,B,no,792221
2633091,2015,Porsche,Boxster,NC,43999,19852,B,no,798688
2649623,2015,Porsche,Boxster,FL,43823,39648,B,yes,798688
2005263,2015,Porsche,Boxster,PA,49899,7598,B,yes,797364
2101752,2015,Porsche,Boxster,OH,45991,21235,B,yes,798688
2209528,2015,Porsche,Boxster,MA,43489,16433,A,no,792221
2646980,2015,Porsche,Boxster,OH,44982,29578,B,yes,792221
2457816,2015,Porsche,Boxster,GA,46950,15053,B,yes,790045
2743928,2015,Porsche,Boxster,CA,42830,22110,A,no,792221
2285214,2015,Porsche,Boxster,CALIFORNIA,44574,9430,A,no,792492
2909806,2015,Porsche,Boxster,CA,41882,30681,B,yes,797364
2389555,2015,Porsche,Boxster,IN,49999,11696,B,no,795966
2809950,2015,Porsche,Boxster,CT,47400,9926,A,no,795966
2763706,2015,Porsche,Boxster,LA,44897,17325,B,yes,797364
2732320,2015,Porsche,Boxster,TN,64950,26814,A,no,792492
2811425,2015,Porsche,911,CA,97898,17426,B,yes,796878
2160919,2015,Porsche,911,CA,96998,18527,B,yes,796227
2099682,2015,Porsche,911,NY,99995,14569,B,no,796878
2042639,2015,Porsche,911,CALIFORNIA,109078,14364,B,no,793155
2177994,2015,Porsche,911,NC,113588,15269,B,no,796227
2143660,2015,Porsche,911,PA,109991,19960,B,no,791122
2365209,2015,Porsche,911,FL,109980,16385,A,yes,796878
2789929,2015,Porsche,911,MD,116777,12447,B,yes,793155
2715641,2015,Porsche,911,MO,107864,19249,A,yes,791122
2470567,2015,Porsche,911,CA,108991,26710,A,yes,791122
2679413,2015,Porsche,911,NC,104780,25834,B,no,793155
2018829,2015,Porsche,911,FL,113900,9269,A,no,796523
2070069,2015,Porsche,911,CA,111898,18609,A,no,796227
2796917,2015,Porsche,911,NJ,100995,26780,B,yes,796878
2225099,2015,Porsche,911,CT,104400,20513,A,yes,796227
2210976,2015,Porsche,911,NY,112900,27505,A,no,796878
2347672,2015,Porsche,911,PA,116888,5687,B,no,791122
2051434,2015,Porsche,911,CA,109900,41428,A,yes,793155
2703415,2015,Porsche,911,CA,133918,6752,A,yes,796227
2124567,2015,Porsche,911,IL,147990,5372,A,yes,793155
2422585,2015,Porsche,911,CO,145911,11845,A,no,793155
2450258,2015,Porsche,911,AZ,126950,36249,A,no,796878
2831650,2015,Porsche,911,OH,131995,11469,B,no,791122
2883533,2015,Porsche,911,CALIFORNIA,132795,34923,A,yes,796523
2086326,2015,Porsche,911,NJ,144900,20245,A,yes,795490
2936339,2015,Porsche,911,NJ,147900,9065,B,yes,795490
2102927,2015,Porsche,911,CA,145887,13172,B,no,791122
2772840,2015,Porsche,911,CALIFORNIA,139949,35224,A,no,796878
2389911,2015,Porsche,911,CA,134898,41360,A,yes,791122
2846652,2015,Porsche,911,CA,154881,2725,A,no,796523
2064681,2015,Porsche,911,WI,135383,7487,A,yes,796878
2222610,2015,Porsche,911,PA,148899,10690,A,yes,791122
2864584,2015,Porsche,911,CA,153997,3543,B,yes,796227
2028803,2015,Porsche,911,NJ,134900,12111,A,no,796523
2437898,2015,Porsche,911,NJ,153900,14099,B,yes,796227
2663533,2015,Porsche,911,MD,143777,13766,A,no,796878
2884533,2015,Porsche,911,CA,139900,3555,B,yes,796227
2479223,2015,Porsche,911,CA,141995,8986,A,yes,791122
2295761,2015,Porsche,911,TX,157750,2914,B,yes,796227
2294667,2015,Porsche,911,RI,144990,14679,A,yes,796227
2278221,2015,Porsche,911,FL,146998,6807,B,yes,796523
2200487,2015,Porsche,911,CA,112196,42688,A,no,793155
2879304,2015,Porsche,911,MO,124950,29634,A,yes,793155
2211781,2015,Porsche,911,CA,121898,24577,A,yes,796523
2594168,2015,Porsche,911,AZ,119900,17019,A,no,796227
2834400,2015,Porsche,911,FL,126983,23563,A,yes,796523
2411716,2015,Porsche,Cayman,CT,49000,13513,B,yes,798301
2367869,2015,Porsche,Cayman,FL,49776,8457,B,no,798301
2606541,2015,Porsche,Cayman,GA,47899,17568,B,yes,798924
2835350,2015,Porsche,Cayman,OH,47982,15146,B,yes,796893
2757882,2015,Porsche,Cayman,FL,46990,11301,A,yes,798924
2881650,2015,Porsche,Cayman,WA,49990,12228,A,no,792067
2202975,2015,Porsche,Cayman,FL,44990,16566,B,yes,793027
2136892,2015,Porsche,Cayman,CA,49889,14160,A,yes,792067
2255389,2015,Porsche,Cayman,CA,44000,10939,A,no,798924
2076806,2015,Porsche,Cayman,FL,43994,45079,A,no,798301
2249511,2015,Porsche,Cayman,CA,45998,13000,B,no,798924
2975486,2015,Porsche,Cayman,IL,47000,17786,A,no,798924
2728338,2015,Porsche,Cayman,IL,44998,16000,B,yes,796893
2952945,2015,Porsche,Cayman,MD,54500,22127,A,yes,798301
2569488,2015,Porsche,Cayman,FL,58799,20459,B,yes,792067
2965853,2015,Porsche,Cayman,FL,63823,5706,A,yes,793027
2006727,2015,Porsche,Cayman,FL,55259,41307,A,no,796893
2774750,2015,Porsche,Cayman,PA,59899,39080,A,yes,792067
2128462,2015,Porsche,Cayman,OH,57594,21728,B,no,796893
2745957,2015,Porsche,Cayman,FL,58899,3126,B,no,792067
2807815,2015,Porsche,Cayman,CALIFORNIA,61959,7995,A,no,793027
2772254,2015,Porsche,Cayman,SC,56968,26680,B,no,792067
2973711,2015,Porsche,Cayman,FL,54995,20525,B,yes,794576
2658512,2015,Porsche,Cayman,CA,73998,12795,A,yes,792067
2205633,2015,Porsche,Cayman,GA,73950,10884,B,no,798924
2932388,2015,Porsche,Cayman,IL,62000,36079,A,yes,793027
2986612,2015,Porsche,Cayman,PA,75991,11175,A,yes,796893
2891576,2015,Porsche,Cayman,OH,74900,4491,A,yes,798301
2838664,2015,Porsche,Panamera,GA,55990,33317,A,yes,796518
2365240,2015,Porsche,Panamera,NY,59995,11812,B,no,790785
2076557,2015,Porsche,Panamera,PA,52994,32037,B,no,799279
2245876,2015,Porsche,Panamera,MO,50963,28332,A,no,799279
2444372,2015,Porsche,Panamera,MA,52800,41175,A,no,799279
2861944,2015,Porsche,Panamera,MA,57800,14119,B,yes,792279
2248301,2015,Porsche,Panamera,TN,59900,31042,B,no,796818
2697672,2015,Porsche,Panamera,MA,54800,20554,A,yes,796818
2035964,2015,Porsche,Panamera,OH,57991,25061,A,yes,799279
2294540,2015,Porsche,Panamera,GA,55899,29611,B,yes,790785
2699652,2015,Porsche,Panamera,OH,52888,31267,A,yes,796818
2312597,2015,Porsche,Panamera,GA,58499,17069,B,yes,796518
2949317,2015,Porsche,Panamera,CA,54898,28329,B,no,792279
2183618,2015,Porsche,Panamera,MA,51800,42575,B,yes,796818
2049491,2015,Porsche,Panamera,FL,54995,26397,B,no,796518
2821324,2015,Porsche,Panamera,GA,56899,23204,B,yes,792279
2656853,2015,Porsche,Panamera,MA,62387,30195,B,no,790785
2453215,2015,Porsche,Panamera,IL,50000,41412,B,no,796518
2199417,2015,Porsche,Panamera,NJ,51900,32289,A,yes,799266
2655774,2015,Porsche,Panamera,GA,54948,22323,A,no,796518
2551311,2015,Porsche,Panamera,NJ,53900,31989,A,no,796818
2479757,2015,Porsche,Panamera,GA,54950,31193,B,yes,790785
2708383,2015,Porsche,Panamera,GA,54948,31506,A,yes,799266
2272203,2015,Porsche,Panamera,OH,55994,31293,A,no,799279
2943803,2015,Porsche,Panamera,IL,50000,40906,B,yes,799266
2347356,2015,Porsche,Panamera,CA,51888,27156,A,yes,799266
2766077,2015,Porsche,Panamera,CA,56288,35024,B,no,799279
2823574,2015,Porsche,Panamera,WA,53990,20228,B,yes,799279
2326909,2015,Porsche,Panamera,FL,63991,15020,A,yes,799266
2263816,2015,Porsche,Panamera,MA,68900,35828,A,no,790785
2889508,2015,Porsche,Panamera,IL,60000,32213,B,no,796518
2488535,2015,Porsche,Panamera,MN,68999,17975,B,yes,796518
2563742,2015,Porsche,Panamera,CT,64231,39422,B,no,796518
2131541,2015,Porsche,Panamera,MI,69000,27396,A,yes,796518
2147798,2015,Porsche,Panamera,CA,66991,16218,A,no,796518
2127337,2015,Porsche,Panamera,GA,69950,9784,A,no,792279
2293547,2015,Porsche,Panamera,CA,59888,32075,A,yes,796518
2380959,2015,Porsche,Panamera,FL,60984,11994,A,yes,796818
2349022,2015,Porsche,Panamera,CA,74895,26239,A,yes,796818
2640473,2015,Porsche,Panamera,GA,79950,20622,B,no,799279
2065925,2015,Porsche,Panamera,NY,74995,31038,A,no,792279
2971524,2015,Porsche,Panamera,OH,77992,29665,B,no,796818
2281617,2015,Porsche,Panamera,GA,72990,28852,B,yes,790785
2837532,2015,Porsche,Panamera,CT,69995,30074,A,no,796518
2962779,2015,Porsche,Panamera,CA,63995,54872,B,yes,796518
2479894,2015,Porsche,Panamera,NJ,64400,40346,A,no,799266
2559766,2015,Porsche,Panamera,FL,51886,27819,B,yes,796818
2509251,2015,Porsche,911,CA,73898,23033,A,yes,793155
2349153,2015,Porsche,911,CALIFORNIA,74074,14230,A,no,795490
2461061,2015,Porsche,911,FL,80900,9611,B,yes,791122
2985928,2015,Porsche,911,OH,72991,47113,B,no,795490
2539493,2015,Porsche,911,MA,75800,12942,B,yes,796227
2591258,2015,Porsche,911,MA,74800,15568,A,no,796227
2510173,2015,Porsche,911,CA,80837,8580,A,no,796878
2854725,2015,Porsche,911,SC,78400,10123,B,no,795490
2772311,2015,Porsche,911,NY,76845,16196,B,yes,791122
2514514,2015,Porsche,911,FL,84791,2369,A,yes,796878
2879439,2015,Porsche,911,NY,81900,9478,B,yes,796878
2948788,2015,Porsche,911,NY,79945,10050,B,yes,793155
2634927,2015,Porsche,911,NY,80995,2427,B,yes,796523
2215750,2015,Porsche,911,PA,69950,18478,A,yes,796523
2563973,2015,Porsche,911,OH,78494,6066,B,yes,793155
2788085,2015,Porsche,911,MA,74900,21174,A,no,791122
2620880,2015,Porsche,911,IL,75000,21994,B,no,793155
2793209,2015,Porsche,911,CA,75995,14324,B,yes,795490
2764631,2015,Porsche,911,CA,91787,19549,B,no,796227
2279585,2015,Porsche,911,FL,94645,14850,B,no,796227
2261445,2015,Porsche,911,FL,99730,17943,B,yes,793155
2690262,2015,Porsche,911,IL,89000,25450,B,yes,791122
2755829,2015,Porsche,911,CA,88900,32555,B,no,795490
2209176,2015,Porsche,911,VA,94595,10067,B,no,796227
2313714,2015,Porsche,911,FL,104896,10958,B,no,796878
2933789,2015,Porsche,911,FL,92823,23388,A,no,793155
2333662,2015,Porsche,911,OH,93884,10881,A,no,796523
2275103,2015,Porsche,911,NJ,107500,19938,A,no,796878
2290992,2015,Porsche,911,IL,90000,11331,B,yes,796227
2328764,2015,Porsche,911,OH,91884,16700,A,no,796523
2573858,2015,Porsche,911,FL,94865,7699,A,yes,791122
2676876,2015,Porsche,911,GA,88994,24641,A,yes,795490
2131742,2015,Porsche,911,CA,88983,23329,B,yes,796878
2145275,2015,Porsche,911,TN,97680,13760,B,yes,795490
2680639,2015,Porsche,911,GA,87897,31001,A,no,796227
2389113,2015,Porsche,911,RI,84990,6399,A,yes,793155
2410748,2015,Porsche,911,NJ,96500,49260,B,yes,791122
2670192,2015,Porsche,911,NJ,82500,19414,A,no,791122
2866130,2015,Porsche,911,MD,85500,36379,A,yes,796523
2113535,2015,Porsche,911,CA,89880,11587,A,yes,791122
2007892,2015,Porsche,911,CALIFORNIA,88349,25269,A,yes,796523
2494674,2015,Porsche,911,NM,83998,10000,A,yes,795490
2837297,2015,Porsche,911,TN,95888,16510,A,no,796523
2615427,2015,Porsche,911,NY,96745,5959,B,no,795490
2353462,2015,Porsche,911,SC,92400,33873,B,no,793155
2304575,2015,Porsche,911,FL,88339,21636,A,yes,796227
2098183,2015,Porsche,911,CA,88988,17605,B,yes,791122
2484402,2015,Porsche,911,VT,86500,9600,A,no,793155
2388073,2015,Porsche,911,VA,92900,10355,B,yes,793155
2452442,2015,Porsche,911,AZ,82900,40515,B,yes,796523
2256824,2015,Porsche,911,CA,87898,19083,B,no,796227
2672230,2015,Porsche,911,FL,83859,13505,A,yes,796227
2872146,2015,Porsche,911,NJ,87900,33367,A,yes,793155
2100893,2015,Porsche,911,IL,82000,27218,B,yes,796878
2565622,2015,Porsche,911,CALIFORNIA,90000,14754,B,yes,793155
2682463,2015,Porsche,911,FL,81294,39464,A,no,796227
2705823,2015,Porsche,911,MA,78800,14947,B,no,795490
2720572,2015,Porsche,911,NJ,80999,8939,A,yes,796523
2935814,2015,Porsche,911,CA,80991,22303,A,yes,795490
2645984,2015,Porsche,911,NY,87900,8386,A,yes,796878
2285034,2015,Porsche,911,CA,76898,32320,A,no,791122
2766716,2015,Porsche,911,FL,84900,14499,A,yes,793155
2879332,2015,Porsche,911,NJ,82900,3322,B,yes,796878
2974504,2015,Porsche,911,CA,79988,24387,B,yes,795490
2443208,2015,Porsche,911,MA,81800,6905,B,yes,795490
2300048,2015,Porsche,911,FL,89299,7211,B,yes,796878
2464007,2015,Porsche,911,IL,79990,27140,A,yes,791122
2663538,2015,Porsche,911,FL,83900,11138,B,yes,795490
2187852,2015,Porsche,911,FL,94995,4956,A,yes,793155
2764645,2015,Porsche,911,OH,85781,4302,A,no,796523
2922281,2015,Porsche,911,NJ,79500,18189,B,yes,796227
2705475,2015,Porsche,911,CA,81982,26688,A,no,796227
2368530,2015,Porsche,911,NY,84900,16203,B,yes,793155
2786511,2015,Porsche,911,PA,78995,20552,B,yes,796523
2420251,2015,Porsche,911,NC,80995,20162,B,yes,791122
2355112,2015,Porsche,911,FL,74750,4679,B,no,796227
2124433,2015,Porsche,911,CALIFORNIA,83192,14245,B,yes,795490
2225378,2015,Porsche,911,CT,94900,20383,A,yes,793155
2750119,2015,Porsche,911,CALIFORNIA,97994,10025,B,yes,791122
2245564,2015,Porsche,911,GA,96499,12195,B,yes,793155
2197035,2015,Porsche,911,FL,99900,2857,B,no,796878
2680517,2015,Porsche,911,CA,92898,18951,B,no,796523
2030325,2015,Porsche,911,NC,84997,28171,A,yes,796878
2845250,2015,Porsche,911,IL,95000,18215,B,yes,795490
2052184,2015,Porsche,911,FL,95847,6551,A,no,791122
2313896,2015,Porsche,911,CA,92997,21699,B,no,791122
2182817,2015,Porsche,911,NY,104945,5956,A,yes,793155
2305331,2015,Porsche,911,FL,92558,7509,B,yes,796227
2374137,2015,Porsche,911,NY,95995,15925,A,no,796878
2066852,2015,Porsche,911,NY,98995,13722,A,no,795490
2987889,2015,Porsche,911,FL,102900,15116,B,no,796523
2418840,2015,Porsche,911,FL,99950,21401,A,yes,796227
2196450,2015,Porsche,911,NJ,97900,16115,A,no,793155
2637006,2015,Porsche,911,AL,99991,31639,A,no,795490
2720043,2015,Porsche,911,NY,106900,10838,A,no,796523
2858892,2015,Porsche,911,MA,104747,25141,A,no,791122
2143717,2015,Porsche,Cayenne,MO,48750,43530,A,yes,794873
2944117,2015,Porsche,Cayenne,FL,49900,60922,B,no,794873
2004096,2015,Porsche,Cayenne,CA,44888,46231,B,yes,799352
2179366,2015,Porsche,Cayenne,CA,51900,11257,A,yes,799352
2713528,2015,Porsche,Cayenne,FL,50900,10500,A,no,793448
2173094,2015,Porsche,Cayenne,PA,57999,26437,A,no,798746
2952499,2015,Porsche,Cayenne,NY,54900,15977,A,yes,794873
2877790,2015,Porsche,Cayenne,FL,57995,12040,A,no,799352
2023997,2015,Porsche,Cayenne,GA,49947,14218,B,no,796314
2289586,2015,Porsche,Cayenne,ID,56995,12112,B,no,798746
2054649,2015,Porsche,Cayenne,WA,49988,25425,B,yes,796314
2281793,2015,Porsche,Cayenne,NJ,48900,47927,B,yes,798746
2159256,2015,Porsche,Cayenne,FL,43579,35726,B,no,799352
2031993,2015,Porsche,Cayenne,PA,52995,6317,B,no,794873
2240132,2015,Porsche,Cayenne,MO,49950,8886,B,yes,796314
2798859,2015,Porsche,Cayenne,FL,54990,13367,B,yes,793448
2690741,2015,Porsche,Cayenne,IL,50990,15434,A,yes,798746
2101869,2015,Porsche,Cayenne,PA,52994,10539,B,yes,799939
2795151,2015,Porsche,Cayenne,PA,52995,19255,A,no,794873
2414183,2015,Porsche,Cayenne,MO,55874,6897,A,yes,799939
2338087,2015,Porsche,Cayenne,PA,59995,14698,A,no,799352
2261805,2015,Porsche,Cayenne,CA,48898,9538,A,no,798746
2568029,2015,Porsche,Cayenne,CA,59995,8744,A,no,793448
2972558,2015,Porsche,Cayenne,TN,61400,25928,B,yes,798746
2471240,2015,Porsche,Cayenne,FL,50900,10500,B,yes,793448
2065956,2015,Porsche,Cayenne,TX,49991,27260,A,yes,798746
2564106,2015,Porsche,Cayenne,CA,46888,31610,B,yes,794873
2410978,2015,Porsche,Cayenne,CA,44888,42740,B,no,794873
2899044,2015,Porsche,Cayenne,FL,59990,7878,A,yes,799352
2846067,2015,Porsche,Cayenne,IL,55990,16243,A,no,799939
2475419,2015,Porsche,Cayenne,FL,50900,10500,A,no,794873
2798268,2015,Porsche,Cayenne,OH,51994,28094,B,no,799352
2734601,2015,Porsche,Cayenne,NY,49990,39787,B,yes,799352
2201114,2015,Porsche,Cayenne,CT,55000,21247,B,no,799352
2615734,2015,Porsche,Cayenne,GA,51899,18252,A,yes,796314
2257459,2015,Porsche,Cayenne,FL,44424,58109,A,no,799939
2809737,2015,Porsche,Cayenne,FL,41988,34765,B,no,799939
2359806,2015,Porsche,Cayenne,OH,47900,25186,A,no,796314
2029111,2015,Porsche,Cayenne,NY,44990,60813,A,yes,796314
2403220,2015,Porsche,Cayenne,CA,45940,41620,B,yes,793448
2241293,2015,Porsche,Cayenne,GA,49949,21223,B,no,798746
2399047,2015,Porsche,Cayenne,GA,47899,18884,B,no,796314
2974682,2015,Porsche,Cayenne,PA,51365,16853,A,no,799939
2490429,2015,Porsche,Cayenne,CA,52900,10120,B,yes,796314
2129157,2015,Porsche,Cayenne,MO,53988,14581,A,no,799352
2826147,2015,Porsche,Cayenne,CA,47495,28018,B,yes,799352
2398678,2015,Porsche,Cayenne,SC,44981,26658,B,no,793448
2147068,2015,Porsche,Cayenne,FL,43647,33881,B,yes,793448
2406183,2015,Porsche,Cayenne,FL,50900,10500,B,yes,796314
2831967,2015,Porsche,Cayenne,IL,57000,29991,B,no,798746
2804615,2015,Porsche,Cayenne,CA,51991,31071,A,yes,799352
2821682,2015,Porsche,Cayenne,CA,46888,33277,B,yes,796314
2758829,2015,Porsche,Cayenne,CA,49900,10600,A,no,799352
2931841,2015,Porsche,Cayenne,CO,48494,33376,B,no,796314
2177786,2015,Porsche,Cayenne,CT,57500,7969,A,no,793448
2244636,2015,Porsche,Cayenne,PA,47995,24874,B,no,799939
2325191,2015,Porsche,Cayenne,CA,46888,27250,B,yes,793448
2395195,2015,Porsche,Cayenne,TN,59100,25250,B,yes,798746
2920488,2015,Porsche,Cayenne,CA,61898,25950,B,no,793448
2044492,2015,Porsche,Cayenne,WI,49900,36369,A,yes,798746
2273445,2015,Porsche,Cayenne,FL,50900,10500,A,yes,796314
2895384,2015,Porsche,Cayenne,GA,45898,40984,B,yes,798746
2927531,2015,Porsche,Cayenne,FL,43990,28332,B,yes,794873
2450524,2015,Porsche,Cayenne,CA,49898,24543,A,yes,799352
2564464,2015,Porsche,Cayenne,CA,49000,28819,B,no,799352
2334244,2015,Porsche,Cayenne,OH,52994,8595,B,no,793448
2889180,2015,Porsche,Cayenne,CALIFORNIA,47494,32533,A,no,799939
2157972,2015,Porsche,Cayenne,FL,50900,10500,B,no,799939
2533296,2015,Porsche,Cayenne,NC,55203,44883,B,no,796314
2016429,2015,Porsche,Cayenne,PA,59675,28000,A,no,798746
2514761,2015,Porsche,Cayenne,OH,54994,13816,A,no,793448
2603817,2015,Porsche,Cayenne,NY,49995,13770,A,no,798746
2405427,2015,Porsche,Cayenne,PA,52995,4947,A,no,794873
2174793,2015,Porsche,Cayenne,FL,44923,38689,B,yes,799352
2500237,2015,Porsche,Cayenne,PA,52995,5690,B,yes,793448
2842856,2015,Porsche,Cayenne,TN,55571,25639,A,yes,799939
2235850,2015,Porsche,Cayenne,FL,59995,13168,B,yes,799939
2147810,2015,Porsche,Cayenne,CA,48898,28125,B,yes,794873
2657969,2015,Porsche,Cayenne,AZ,74950,26017,A,no,796314
2552743,2015,Porsche,Cayenne,OH,89991,9660,B,no,798746
2254878,2015,Porsche,Cayenne,CO,79599,19954,A,no,796314
2562075,2015,Porsche,Cayenne,CA,79900,35973,A,no,793448
2092991,2015,Porsche,Cayenne,CA,74995,35927,A,no,793448
2446634,2015,Porsche,Cayenne,MN,82972,16753,B,yes,796314
2439474,2015,Porsche,Cayenne,GA,74897,38616,B,no,799352
2939951,2015,Porsche,Cayenne,TX,66880,59921,A,no,794873
2292651,2015,Porsche,Cayenne,IL,66990,28691,B,yes,799939
2832090,2015,Porsche,Cayenne,GA,73083,26430,A,yes,799352
2162001,2015,Porsche,Cayenne,CA,57997,30169,A,no,794873
2304705,2015,Porsche,Cayenne,MI,53991,35390,B,no,793448
2780199,2015,Porsche,Cayenne,MI,54900,35711,A,no,798746
2391030,2015,Porsche,Cayenne,MI,51991,43810,A,yes,793448
2169550,2015,Porsche,Cayenne,CA,57498,29849,B,no,799352
2188562,2015,Porsche,Cayenne,CO,50599,40689,B,yes,799352
